,ags5,time_stamp,value
885,01053,2008-09-30,6104
886,01053,2008-10-31,5922
887,01053,2008-11-30,5871
888,01053,2008-12-31,5966
889,01053,2009-01-31,6609
890,01053,2009-02-28,6696
891,01053,2009-03-31,6753
892,01053,2009-04-30,6827
893,01053,2009-05-31,6467
894,01053,2009-06-30,6343
895,01053,2009-07-31,6523
896,01053,2009-08-31,6595
897,01053,2009-09-30,6272
898,01053,2009-10-31,6137
899,01053,2009-11-30,6183
900,01053,2009-12-31,6293
901,01053,2010-01-31,6809
902,01053,2010-02-28,6894
903,01053,2010-03-31,6827
904,01053,2010-04-30,6577
905,01053,2010-05-31,6308
906,01053,2010-06-30,6076
907,01053,2010-07-31,6250
908,01053,2010-08-31,6107
909,01053,2010-09-30,5611
910,01053,2010-10-31,5633
911,01053,2010-11-30,5674
912,01053,2010-12-31,5961
913,01053,2011-01-31,6611
914,01053,2011-02-28,6697
915,01053,2011-03-31,6468
916,01053,2011-04-30,6272
917,01053,2011-05-31,6028
918,01053,2011-06-30,5893
919,01053,2011-07-31,6034
920,01053,2011-08-31,5946
921,01053,2011-09-30,5731
922,01053,2011-10-31,5701
923,01053,2011-11-30,5636
924,01053,2011-12-31,5703
925,01053,2012-01-31,6239
926,01053,2012-02-29,6388
927,01053,2012-03-31,6250
