,ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
888,03,03256,2020-09-01,8.0,49.0,41780.0,49090.0,277.0,1789.0,957.0,4705.0,3699.0,8484.0,1516.0,5.5
889,03,03256,2020-10-01,12.0,83.0,,,264.0,1711.0,957.0,4559.0,3580.0,8369.0,1444.0,5.3
890,03,03256,2020-11-01,75.0,418.0,,,,,970.0,4552.0,3559.0,8300.0,1445.0,5.3
891,03,03256,2020-12-01,77.0,669.0,,,,,984.0,4580.0,3602.0,8308.0,1474.0,5.3
892,03,03256,2021-01-01,106.0,1013.0,,,,,1032.0,,3806.0,8319.0,,5.6
893,03,03256,2021-02-01,78.0,837.0,,,,,932.0,,3822.0,8353.8731613,,5.7
894,03,03256,2021-03-01,19.0,116.0,,,,,973.0,,3643.0,8345.7447625,,5.4
895,03,03256,2021-04-01,8.0,27.0,,,,,1055.0,,3582.0,8358.2343635,,5.3
896,03,03257,2019-01-01,,,,,,,1216.0,6826.0,4883.0,10844.0,1538.0,6.0
897,03,03257,2019-02-01,,,,,,,1285.0,6768.0,4665.0,10809.0,1544.0,5.8
898,03,03257,2019-03-01,,,45759.0,59670.0,,,1282.0,6671.0,4605.0,10764.0,1406.0,5.7
899,03,03257,2019-04-01,,,,,,,1204.0,6543.0,4368.0,10649.0,1316.0,5.4
900,03,03257,2019-05-01,,,,,,,1159.0,6443.0,4289.0,10504.0,1312.0,5.2
901,03,03257,2019-06-01,,,45718.0,59725.0,,,1228.0,6373.0,4215.0,10479.0,1324.0,5.1
902,03,03257,2019-07-01,,,,,,,1209.0,6437.0,4328.0,10439.0,1444.0,5.3
903,03,03257,2019-08-01,,,,,,,1194.0,6288.0,4297.0,10259.0,1410.0,5.2
904,03,03257,2019-09-01,,,46640.0,60989.0,,,1116.0,6123.0,4115.0,10153.0,1326.0,5.0
905,03,03257,2019-10-01,,,,,,,1094.0,6094.0,4073.0,10066.0,1321.0,4.9
906,03,03257,2019-11-01,,,,,,,1074.0,6035.0,4006.0,10064.0,1337.0,4.9
907,03,03257,2019-12-01,,,,,,,1226.0,6136.0,4098.0,10009.0,1396.0,5.0
908,03,03257,2020-01-01,0.0,0.0,,,10.0,122.0,1009.0,6351.0,4427.0,,1564.0,5.4
909,03,03257,2020-02-01,8.0,94.0,,,10.0,94.0,1056.0,6377.0,4330.0,9856.0,1601.0,5.3
910,03,03257,2020-03-01,572.0,5329.0,46490.0,60788.0,607.0,3065.0,1027.0,6239.0,4123.0,9961.0,1461.0,5.0
911,03,03257,2020-04-01,842.0,8042.0,,,1097.0,6926.0,952.0,6521.0,4645.0,10092.0,1658.0,5.6
912,03,03257,2020-05-01,74.0,848.0,,,924.0,6499.0,948.0,6671.0,4857.0,10157.0,1768.0,5.9
913,03,03257,2020-06-01,33.0,484.0,46180.0,60357.0,724.0,5586.0,907.0,6764.0,4965.0,10051.0,1837.0,6.0
914,03,03257,2020-07-01,24.0,262.0,,,595.0,4195.0,960.0,6866.0,5054.0,9937.0,1942.0,6.1
915,03,03257,2020-08-01,9.0,23.0,,,509.0,3126.0,947.0,6811.0,5120.0,9749.0,2024.0,6.2
916,03,03257,2020-09-01,13.0,136.0,46817.0,61193.0,453.0,2735.0,943.0,6637.0,4903.0,9590.0,1932.0,5.9
917,03,03257,2020-10-01,4.0,9.0,,,438.0,2370.0,1049.0,6557.0,4836.0,9467.0,1850.0,5.9
918,03,03257,2020-11-01,117.0,776.0,,,,,1015.0,6551.0,4731.0,9388.0,1847.0,5.7
919,03,03257,2020-12-01,125.0,871.0,,,,,990.0,6546.0,4684.0,9272.0,1893.0,5.7
920,03,03257,2021-01-01,163.0,965.0,,,,,952.0,,4938.0,9268.0,,6.0
921,03,03257,2021-02-01,68.0,776.0,,,,,995.0,,5017.0,9341.8800631,,6.1
922,03,03257,2021-03-01,21.0,112.0,,,,,1068.0,,4795.0,9345.9322936,,5.8
923,03,03257,2021-04-01,20.0,95.0,,,,,1057.0,,4682.0,9374.1117126,,5.7
924,03,03351,2019-01-01,,,,,,,1767.0,7692.0,5678.0,14175.0,1969.0,6.2
925,03,03351,2019-02-01,,,,,,,1774.0,7727.0,5558.0,14342.0,1953.0,6.0
926,03,03351,2019-03-01,,,57978.0,66628.0,,,1827.0,7578.0,5300.0,14294.0,1784.0,5.8
927,03,03351,2019-04-01,,,,,,,1854.0,7308.0,5101.0,14084.0,1636.0,5.5
928,03,03351,2019-05-01,,,,,,,1897.0,7477.0,5309.0,14079.0,1563.0,5.8
929,03,03351,2019-06-01,,,58172.0,66821.0,,,1900.0,7363.0,5172.0,13993.0,1601.0,5.6
930,03,03351,2019-07-01,,,,,,,1881.0,7560.0,5380.0,13927.0,1759.0,5.8
931,03,03351,2019-08-01,,,,,,,1851.0,7528.0,5436.0,13802.0,1690.0,5.9
932,03,03351,2019-09-01,,,58733.0,68159.0,,,1704.0,7402.0,5160.0,13679.0,1616.0,5.6
933,03,03351,2019-10-01,,,,,,,1768.0,7303.0,5097.0,13601.0,1572.0,5.5
934,03,03351,2019-11-01,,,,,,,1783.0,7182.0,4904.0,13497.0,1566.0,5.3
935,03,03351,2019-12-01,,,,,,,1727.0,7295.0,5041.0,13494.0,1717.0,5.5
936,03,03351,2020-01-01,4.0,24.0,,,4.0,73.0,1775.0,7626.0,5482.0,,1926.0,6.0
937,03,03351,2020-02-01,0.0,0.0,,,5.0,30.0,1780.0,7657.0,5481.0,13455.0,1960.0,6.0
938,03,03351,2020-03-01,123.0,2552.0,58224.0,67647.0,712.0,3473.0,1767.0,7459.0,5299.0,13552.0,1845.0,5.8
939,03,03351,2020-04-01,1445.0,17784.0,,,1237.0,8246.0,1583.0,7715.0,5886.0,13840.0,2055.0,6.4
940,03,03351,2020-05-01,99.0,1035.0,,,1056.0,7518.0,1546.0,7963.0,6245.0,13844.0,2170.0,6.7
941,03,03351,2020-06-01,46.0,653.0,58261.0,67157.0,819.0,6109.0,1530.0,7993.0,6200.0,13748.0,2206.0,6.7
942,03,03351,2020-07-01,24.0,222.0,,,670.0,4866.0,1471.0,8076.0,6172.0,13562.0,2363.0,6.7
943,03,03351,2020-08-01,8.0,222.0,,,554.0,3690.0,1511.0,8169.0,6410.0,13397.0,2401.0,6.9
944,03,03351,2020-09-01,14.0,100.0,59465.0,68259.0,515.0,2949.0,1439.0,7851.0,6026.0,13189.0,2292.0,6.5
945,03,03351,2020-10-01,17.0,77.0,,,490.0,3022.0,1454.0,7774.0,5858.0,12920.0,2223.0,6.3
946,03,03351,2020-11-01,160.0,1509.0,,,,,1412.0,7766.0,5800.0,12880.0,2239.0,6.3
947,03,03351,2020-12-01,162.0,2246.0,,,,,1412.0,7746.0,5812.0,12798.0,2261.0,6.3
948,03,03351,2021-01-01,120.0,1649.0,,,,,1378.0,,6175.0,12720.0,,6.7
949,03,03351,2021-02-01,50.0,1204.0,,,,,1438.0,,6233.0,12934.659416,,6.7
950,03,03351,2021-03-01,33.0,887.0,,,,,1452.0,,6069.0,12991.7343075,,6.5
951,03,03351,2021-04-01,15.0,210.0,,,,,1576.0,,5958.0,12902.9549038,,6.4
952,03,03352,2019-01-01,,,,,,,1131.0,7319.0,5745.0,12173.0,2115.0,5.6
953,03,03352,2019-02-01,,,,,,,1248.0,7365.0,5720.0,12201.0,2116.0,5.6
954,03,03352,2019-03-01,,,47975.0,73138.0,,,1333.0,7203.0,5535.0,12228.0,1927.0,5.4
955,03,03352,2019-04-01,,,,,,,1258.0,6918.0,5311.0,12090.0,1729.0,5.2
956,03,03352,2019-05-01,,,,,,,1189.0,6818.0,5230.0,11922.0,1633.0,5.0
957,03,03352,2019-06-01,,,49164.0,73462.0,,,1210.0,6900.0,5252.0,11766.0,1621.0,5.1
958,03,03352,2019-07-01,,,,,,,1247.0,6977.0,5331.0,11621.0,1764.0,5.1
959,03,03352,2019-08-01,,,,,,,1251.0,6906.0,5332.0,11481.0,1703.0,5.1
960,03,03352,2019-09-01,,,50261.0,75026.0,,,1310.0,6648.0,5038.0,11422.0,1604.0,4.9
961,03,03352,2019-10-01,,,,,,,1271.0,6820.0,5106.0,11402.0,1731.0,4.9
962,03,03352,2019-11-01,,,,,,,1238.0,7003.0,5222.0,11418.0,1833.0,5.0
963,03,03352,2019-12-01,,,,,,,1115.0,7227.0,5455.0,11400.0,2031.0,5.3
964,03,03352,2020-01-01,0.0,0.0,,,0.0,0.0,1067.0,7445.0,5768.0,,2181.0,5.6
965,03,03352,2020-02-01,0.0,0.0,,,0.0,0.0,1097.0,7509.0,5775.0,11422.0,2195.0,5.6
966,03,03352,2020-03-01,121.0,1983.0,49269.0,73767.0,611.0,3180.0,1082.0,7266.0,5533.0,11535.0,2002.0,5.3
967,03,03352,2020-04-01,1290.0,15065.0,,,1147.0,7387.0,985.0,7478.0,5954.0,11953.0,2173.0,5.7
968,03,03352,2020-05-01,83.0,826.0,,,1003.0,6922.0,926.0,7684.0,6240.0,11838.0,2259.0,6.0
969,03,03352,2020-06-01,26.0,203.0,49137.0,73371.0,679.0,4132.0,815.0,7714.0,6307.0,11811.0,2276.0,6.0
970,03,03352,2020-07-01,16.0,112.0,,,524.0,2938.0,989.0,7876.0,6494.0,11665.0,2411.0,6.2
971,03,03352,2020-08-01,6.0,35.0,,,416.0,2314.0,1002.0,7889.0,6546.0,11452.0,2459.0,6.3
972,03,03352,2020-09-01,11.0,183.0,50411.0,74747.0,348.0,1985.0,1031.0,7693.0,6366.0,11254.0,2304.0,6.1
973,03,03352,2020-10-01,6.0,47.0,,,309.0,1450.0,1027.0,7547.0,6199.0,10947.0,2237.0,5.9
974,03,03352,2020-11-01,213.0,2544.0,,,,,995.0,7473.0,6055.0,10954.0,2254.0,5.8
975,03,03352,2020-12-01,139.0,1665.0,,,,,949.0,7625.0,6190.0,11029.0,2444.0,5.9
976,03,03352,2021-01-01,151.0,1484.0,,,,,979.0,,6555.0,11116.0,,6.3
977,03,03352,2021-02-01,70.0,546.0,,,,,989.0,,6634.0,11307.1480929,,6.3
978,03,03352,2021-03-01,28.0,258.0,,,,,1008.0,,6532.0,11423.100297,,6.2
979,03,03352,2021-04-01,32.0,229.0,,,,,1025.0,,6353.0,11281.4899623,,6.1
980,03,03353,2019-01-01,,,,,,,2406.0,7104.0,5496.0,10835.0,2475.0,4.0
981,03,03353,2019-02-01,,,,,,,2453.0,7059.0,5411.0,10802.0,2514.0,3.9
982,03,03353,2019-03-01,,,66036.0,103443.0,,,2506.0,6941.0,5277.0,10813.0,2389.0,3.8
983,03,03353,2019-04-01,,,,,,,2477.0,6869.0,5151.0,10729.0,2283.0,3.7
984,03,03353,2019-05-01,,,,,,,2485.0,6819.0,5116.0,10649.0,2216.0,3.7
985,03,03353,2019-06-01,,,66534.0,103720.0,,,2453.0,6740.0,4995.0,10535.0,2222.0,3.6
986,03,03353,2019-07-01,,,,,,,2467.0,6867.0,5213.0,10417.0,2376.0,3.7
987,03,03353,2019-08-01,,,,,,,2452.0,6815.0,5300.0,10371.0,2333.0,3.8
988,03,03353,2019-09-01,,,67855.0,105715.0,,,2314.0,6604.0,4959.0,10309.0,2201.0,3.6
989,03,03353,2019-10-01,,,,,,,2261.0,6479.0,4907.0,10232.0,2200.0,3.5
990,03,03353,2019-11-01,,,,,,,2145.0,6592.0,4945.0,10204.0,2236.0,3.5
991,03,03353,2019-12-01,,,,,,,2010.0,6654.0,5092.0,10205.0,2332.0,3.6
992,03,03353,2020-01-01,0.0,0.0,,,0.0,0.0,1991.0,7054.0,5526.0,,2548.0,4.0
993,03,03353,2020-02-01,0.0,0.0,,,0.0,0.0,1901.0,7141.0,5490.0,10413.0,2565.0,3.9
994,03,03353,2020-03-01,161.0,2553.0,67614.0,105451.0,908.0,4663.0,1908.0,6930.0,5267.0,10512.0,2460.0,3.8
995,03,03353,2020-04-01,2072.0,21395.0,,,1712.0,9883.0,1827.0,7380.0,5910.0,10934.0,2783.0,4.2
996,03,03353,2020-05-01,161.0,1413.0,,,1530.0,9037.0,1792.0,7714.0,6323.0,11122.0,3020.0,4.5
997,03,03353,2020-06-01,43.0,410.0,67601.0,104780.0,1165.0,6653.0,1782.0,7826.0,6434.0,11168.0,3144.0,4.5
998,03,03353,2020-07-01,17.0,243.0,,,933.0,5074.0,1753.0,8085.0,6660.0,11182.0,3380.0,4.7
999,03,03353,2020-08-01,17.0,121.0,,,784.0,3838.0,1790.0,8145.0,6730.0,10932.0,3512.0,4.8
1000,03,03353,2020-09-01,13.0,82.0,68680.0,106262.0,679.0,3083.0,1838.0,8006.0,6589.0,10789.0,3357.0,4.7
1001,03,03353,2020-10-01,12.0,50.0,,,641.0,2904.0,1876.0,7945.0,6385.0,10536.0,3257.0,4.5
1002,03,03353,2020-11-01,178.0,1223.0,,,,,1845.0,7872.0,6321.0,10557.0,3190.0,4.5
1003,03,03353,2020-12-01,145.0,1555.0,,,,,1671.0,7890.0,6352.0,10525.0,3252.0,4.5
1004,03,03353,2021-01-01,198.0,2303.0,,,,,1781.0,,6739.0,10649.0,,4.8
1005,03,03353,2021-02-01,124.0,1003.0,,,,,1856.0,,6785.0,10795.4107432,,4.8
1006,03,03353,2021-03-01,45.0,315.0,,,,,1970.0,,6582.0,10796.9149771,,4.7
1007,03,03353,2021-04-01,25.0,557.0,,,,,1997.0,,6450.0,10802.2157165,,4.6
1008,03,03354,2019-01-01,,,,,,,261.0,2192.0,1721.0,3433.0,616.0,7.6
1009,03,03354,2019-02-01,,,,,,,281.0,2205.0,1713.0,3482.0,627.0,7.6
1010,03,03354,2019-03-01,,,14320.0,16155.0,,,273.0,2130.0,1612.0,3482.0,544.0,7.1
1011,03,03354,2019-04-01,,,,,,,290.0,2055.0,1557.0,3465.0,499.0,6.9
1012,03,03354,2019-05-01,,,,,,,289.0,2089.0,1624.0,3451.0,463.0,7.1
1013,03,03354,2019-06-01,,,14409.0,16270.0,,,293.0,2110.0,1656.0,3441.0,472.0,7.3
1014,03,03354,2019-07-01,,,,,,,309.0,2151.0,1702.0,3414.0,511.0,7.5
1015,03,03354,2019-08-01,,,,,,,261.0,2132.0,1714.0,3374.0,481.0,7.5
1016,03,03354,2019-09-01,,,14694.0,16603.0,,,269.0,2135.0,1692.0,3358.0,457.0,7.4
1017,03,03354,2019-10-01,,,,,,,268.0,2074.0,1614.0,3321.0,445.0,7.1
1018,03,03354,2019-11-01,,,,,,,234.0,2130.0,1674.0,3305.0,504.0,7.4
1019,03,03354,2019-12-01,,,,,,,215.0,2168.0,1695.0,3273.0,526.0,7.5
1020,03,03354,2020-01-01,14.0,581.0,,,3.0,533.0,198.0,2265.0,1794.0,,631.0,7.9
1021,03,03354,2020-02-01,0.0,0.0,,,4.0,488.0,230.0,2256.0,1758.0,3259.0,622.0,7.7
1022,03,03354,2020-03-01,23.0,510.0,14382.0,16339.0,203.0,1400.0,267.0,2175.0,1676.0,3284.0,551.0,7.4
1023,03,03354,2020-04-01,486.0,5183.0,,,378.0,2661.0,251.0,2236.0,1782.0,3405.0,567.0,7.8
1024,03,03354,2020-05-01,30.0,463.0,,,310.0,2223.0,238.0,2294.0,1858.0,3448.0,629.0,8.1
1025,03,03354,2020-06-01,12.0,70.0,14361.0,16237.0,230.0,1752.0,243.0,2285.0,1884.0,3491.0,614.0,8.2
1026,03,03354,2020-07-01,5.0,17.0,,,174.0,1326.0,227.0,2295.0,1890.0,3435.0,621.0,8.2
1027,03,03354,2020-08-01,4.0,28.0,,,152.0,1110.0,253.0,2320.0,1935.0,3399.0,676.0,8.4
1028,03,03354,2020-09-01,3.0,99.0,14603.0,16531.0,133.0,933.0,268.0,2205.0,1787.0,3330.0,627.0,7.8
1029,03,03354,2020-10-01,3.0,50.0,,,122.0,674.0,270.0,2191.0,1778.0,3244.0,601.0,7.7
1030,03,03354,2020-11-01,57.0,305.0,,,,,298.0,2209.0,1785.0,3259.0,622.0,7.8
1031,03,03354,2020-12-01,31.0,299.0,,,,,302.0,2213.0,1761.0,3242.0,666.0,7.7
1032,03,03354,2021-01-01,35.0,228.0,,,,,276.0,,1851.0,3237.0,,8.0
1033,03,03354,2021-02-01,41.0,386.0,,,,,250.0,,1852.0,3248.1643182,,8.0
1034,03,03354,2021-03-01,0.0,0.0,,,,,349.0,,1824.0,3264.0104091,,7.9
1035,03,03354,2021-04-01,4.0,19.0,,,,,331.0,,1721.0,3268.0396047,,7.5
1036,03,03355,2019-01-01,,,,,,,1548.0,7259.0,5458.0,12230.0,1774.0,5.6
1037,03,03355,2019-02-01,,,,,,,1616.0,7306.0,5387.0,12276.0,1801.0,5.6
1038,03,03355,2019-03-01,,,59294.0,69733.0,,,1679.0,7161.0,5208.0,12254.0,1694.0,5.4
1039,03,03355,2019-04-01,,,,,,,1728.0,7092.0,5038.0,12246.0,1622.0,5.2
1040,03,03355,2019-05-01,,,,,,,1713.0,7032.0,5084.0,12179.0,1613.0,5.2
1041,03,03355,2019-06-01,,,59494.0,69882.0,,,1843.0,7039.0,5063.0,12146.0,1572.0,5.2
1042,03,03355,2019-07-01,,,,,,,1882.0,7092.0,5296.0,12057.0,1733.0,5.4
1043,03,03355,2019-08-01,,,,,,,2011.0,7157.0,5462.0,11977.0,1715.0,5.6
1044,03,03355,2019-09-01,,,60832.0,71280.0,,,2013.0,6916.0,5104.0,11863.0,1595.0,5.2
1045,03,03355,2019-10-01,,,,,,,1963.0,6821.0,5046.0,11769.0,1566.0,5.1
1046,03,03355,2019-11-01,,,,,,,1940.0,6770.0,4884.0,11621.0,1549.0,5.0
1047,03,03355,2019-12-01,,,,,,,1532.0,6854.0,4917.0,11537.0,1647.0,5.0
1048,03,03355,2020-01-01,5.0,99.0,,,8.0,136.0,1634.0,7142.0,5325.0,,1829.0,5.4
1049,03,03355,2020-02-01,0.0,0.0,,,6.0,60.0,1658.0,7174.0,5242.0,11514.0,1863.0,5.3
1050,03,03355,2020-03-01,93.0,1589.0,60069.0,70688.0,785.0,5209.0,1664.0,7131.0,5079.0,11564.0,1814.0,5.2
1051,03,03355,2020-04-01,1502.0,19722.0,,,1285.0,9453.0,1478.0,7496.0,5834.0,12053.0,2070.0,5.9
1052,03,03355,2020-05-01,97.0,1486.0,,,1080.0,8244.0,1463.0,7776.0,6264.0,12159.0,2203.0,6.3
1053,03,03355,2020-06-01,28.0,369.0,59560.0,70062.0,818.0,6184.0,1487.0,7813.0,6298.0,12188.0,2250.0,6.3
1054,03,03355,2020-07-01,27.0,486.0,,,646.0,4307.0,1436.0,7871.0,6365.0,12115.0,2397.0,6.4
1055,03,03355,2020-08-01,22.0,300.0,,,521.0,3411.0,1483.0,8044.0,6635.0,11901.0,2494.0,6.7
1056,03,03355,2020-09-01,5.0,54.0,60547.0,71097.0,430.0,2916.0,1435.0,7827.0,6368.0,11582.0,2379.0,6.4
1057,03,03355,2020-10-01,9.0,49.0,,,404.0,2481.0,1385.0,7661.0,6178.0,11272.0,2274.0,6.2
1058,03,03355,2020-11-01,177.0,2153.0,,,,,1374.0,7599.0,6040.0,11133.0,2261.0,6.1
1059,03,03355,2020-12-01,115.0,1190.0,,,,,1213.0,7530.0,5937.0,11075.0,2277.0,6.0
1060,03,03355,2021-01-01,189.0,1882.0,,,,,1278.0,,6367.0,11079.0,,6.4
1061,03,03355,2021-02-01,67.0,657.0,,,,,1373.0,,6423.0,11275.9796415,,6.5
1062,03,03355,2021-03-01,28.0,233.0,,,,,1475.0,,6342.0,11304.3066933,,6.4
1063,03,03355,2021-04-01,12.0,209.0,,,,,1583.0,,6226.0,11153.9642601,,6.3
1064,03,03356,2019-01-01,,,,,,,751.0,3206.0,2145.0,4521.0,943.0,3.6
1065,03,03356,2019-02-01,,,,,,,706.0,3203.0,2097.0,4548.0,959.0,3.5
1066,03,03356,2019-03-01,,,27062.0,44916.0,,,737.0,3122.0,2027.0,4497.0,911.0,3.4
1067,03,03356,2019-04-01,,,,,,,697.0,3068.0,2011.0,4462.0,896.0,3.3
1068,03,03356,2019-05-01,,,,,,,694.0,3059.0,2017.0,4403.0,889.0,3.3
1069,03,03356,2019-06-01,,,27056.0,44884.0,,,706.0,3054.0,1993.0,4380.0,903.0,3.3
1070,03,03356,2019-07-01,,,,,,,677.0,3127.0,2117.0,4348.0,988.0,3.5
1071,03,03356,2019-08-01,,,,,,,693.0,3111.0,2089.0,4319.0,969.0,3.5
1072,03,03356,2019-09-01,,,27730.0,45679.0,,,726.0,3073.0,2030.0,4285.0,959.0,3.4
1073,03,03356,2019-10-01,,,,,,,711.0,2956.0,1889.0,4240.0,889.0,3.1
1074,03,03356,2019-11-01,,,,,,,687.0,2979.0,1894.0,4236.0,904.0,3.1
1075,03,03356,2019-12-01,,,,,,,663.0,2983.0,1935.0,4160.0,965.0,3.2
1076,03,03356,2020-01-01,0.0,0.0,,,3.0,61.0,638.0,3123.0,2135.0,,1053.0,3.5
1077,03,03356,2020-02-01,0.0,0.0,,,3.0,60.0,635.0,3146.0,2086.0,4219.0,1025.0,3.4
1078,03,03356,2020-03-01,69.0,1009.0,27491.0,45313.0,362.0,1823.0,685.0,3095.0,2057.0,4255.0,1012.0,3.4
1079,03,03356,2020-04-01,760.0,10137.0,,,677.0,5045.0,501.0,3243.0,2352.0,4401.0,1158.0,3.9
1080,03,03356,2020-05-01,57.0,1553.0,,,582.0,4578.0,471.0,3371.0,2520.0,4424.0,1239.0,4.1
1081,03,03356,2020-06-01,20.0,136.0,27205.0,45092.0,462.0,3425.0,445.0,3408.0,2530.0,4360.0,1239.0,4.1
1082,03,03356,2020-07-01,12.0,113.0,,,364.0,2471.0,471.0,3468.0,2465.0,4350.0,1311.0,4.0
1083,03,03356,2020-08-01,0.0,0.0,,,316.0,2030.0,472.0,3488.0,2507.0,4261.0,1371.0,4.1
1084,03,03356,2020-09-01,9.0,83.0,27783.0,45799.0,285.0,1835.0,491.0,3408.0,2397.0,4231.0,1277.0,3.9
1085,03,03356,2020-10-01,7.0,38.0,,,271.0,1623.0,501.0,3314.0,2291.0,4189.0,1236.0,3.7
1086,03,03356,2020-11-01,66.0,777.0,,,,,528.0,3276.0,2230.0,4161.0,1197.0,3.6
1087,03,03356,2020-12-01,75.0,897.0,,,,,545.0,3209.0,2169.0,4156.0,1217.0,3.5
1088,03,03356,2021-01-01,91.0,1118.0,,,,,501.0,,2311.0,4185.0,,3.8
1089,03,03356,2021-02-01,38.0,537.0,,,,,531.0,,2341.0,4204.6422291,,3.8
1090,03,03356,2021-03-01,20.0,131.0,,,,,538.0,,2202.0,4198.784762,,3.6
1091,03,03356,2021-04-01,14.0,91.0,,,,,545.0,,2157.0,4189.248186,,3.5
1092,03,03357,2019-01-01,,,,,,,1752.0,4604.0,3613.0,6724.0,1286.0,4.0
1093,03,03357,2019-02-01,,,,,,,1793.0,4698.0,3589.0,6668.0,1310.0,3.9
1094,03,03357,2019-03-01,,,56870.0,67763.0,,,1790.0,4511.0,3383.0,6625.0,1240.0,3.7
1095,03,03357,2019-04-01,,,,,,,1804.0,4420.0,3293.0,6597.0,1166.0,3.6
1096,03,03357,2019-05-01,,,,,,,1794.0,4292.0,3199.0,6504.0,1103.0,3.5
1097,03,03357,2019-06-01,,,56980.0,67875.0,,,1741.0,4208.0,3170.0,6454.0,1116.0,3.5
1098,03,03357,2019-07-01,,,,,,,1740.0,4316.0,3327.0,6318.0,1250.0,3.6
1099,03,03357,2019-08-01,,,,,,,1676.0,4242.0,3295.0,6270.0,1266.0,3.6
1100,03,03357,2019-09-01,,,59039.0,69290.0,,,1646.0,4117.0,3065.0,6194.0,1172.0,3.3
1101,03,03357,2019-10-01,,,,,,,1592.0,4083.0,3047.0,6192.0,1121.0,3.3
1102,03,03357,2019-11-01,,,,,,,1513.0,4089.0,3032.0,6136.0,1187.0,3.3
1103,03,03357,2019-12-01,,,,,,,1463.0,4155.0,3098.0,6123.0,1217.0,3.4
1104,03,03357,2020-01-01,0.0,0.0,,,0.0,0.0,1455.0,4351.0,3401.0,,1375.0,3.7
1105,03,03357,2020-02-01,0.0,0.0,,,0.0,0.0,1487.0,4337.0,3346.0,6107.0,1374.0,3.7
1106,03,03357,2020-03-01,144.0,2369.0,58635.0,68929.0,553.0,3346.0,1525.0,4229.0,3214.0,6079.0,1325.0,3.5
1107,03,03357,2020-04-01,1167.0,16631.0,,,1018.0,6875.0,1400.0,4511.0,3592.0,6296.0,1531.0,3.9
1108,03,03357,2020-05-01,85.0,1295.0,,,877.0,6171.0,1300.0,4664.0,3808.0,6303.0,1644.0,4.1
1109,03,03357,2020-06-01,23.0,230.0,58278.0,68432.0,697.0,4536.0,1272.0,4921.0,3926.0,6255.0,1707.0,4.2
1110,03,03357,2020-07-01,25.0,216.0,,,557.0,3243.0,1300.0,5012.0,3925.0,6163.0,1828.0,4.2
1111,03,03357,2020-08-01,18.0,578.0,,,481.0,2596.0,1352.0,4990.0,3929.0,6108.0,1896.0,4.2
1112,03,03357,2020-09-01,11.0,168.0,59102.0,69458.0,403.0,2200.0,1381.0,4734.0,3690.0,5987.0,1730.0,4.0
1113,03,03357,2020-10-01,4.0,50.0,,,393.0,2074.0,1372.0,4816.0,3787.0,5947.0,1724.0,4.1
1114,03,03357,2020-11-01,109.0,1254.0,,,,,1395.0,4713.0,3635.0,5941.0,1726.0,3.9
1115,03,03357,2020-12-01,117.0,1611.0,,,,,1385.0,4667.0,3637.0,5895.0,1758.0,3.9
1116,03,03357,2021-01-01,125.0,1098.0,,,,,1377.0,,3868.0,5883.0,,4.2
1117,03,03357,2021-02-01,69.0,807.0,,,,,1448.0,,3870.0,5917.976353,,4.2
1118,03,03357,2021-03-01,17.0,151.0,,,,,1468.0,,3771.0,6013.5680673,,4.1
1119,03,03357,2021-04-01,10.0,128.0,,,,,1592.0,,3614.0,5871.3033278,,3.9
1120,03,03358,2019-01-01,,,,,,,1417.0,6308.0,4658.0,9238.0,1803.0,6.2
1121,03,03358,2019-02-01,,,,,,,1469.0,6387.0,4382.0,9233.0,1783.0,5.9
1122,03,03358,2019-03-01,,,47653.0,54241.0,,,1490.0,6155.0,4144.0,9236.0,1560.0,5.6
1123,03,03358,2019-04-01,,,,,,,1496.0,5689.0,3884.0,9103.0,1328.0,5.2
1124,03,03358,2019-05-01,,,,,,,1542.0,5391.0,3799.0,9022.0,1237.0,5.0
1125,03,03358,2019-06-01,,,48041.0,54440.0,,,1498.0,5380.0,3801.0,8899.0,1243.0,5.0
1126,03,03358,2019-07-01,,,,,,,1499.0,5466.0,3968.0,8900.0,1374.0,5.2
1127,03,03358,2019-08-01,,,,,,,1523.0,5419.0,3961.0,8756.0,1368.0,5.2
1128,03,03358,2019-09-01,,,48924.0,55597.0,,,1462.0,5240.0,3750.0,8640.0,1286.0,5.0
1129,03,03358,2019-10-01,,,,,,,1430.0,5183.0,3636.0,8614.0,1242.0,4.8
1130,03,03358,2019-11-01,,,,,,,1370.0,5408.0,3796.0,8512.0,1461.0,5.0
1131,03,03358,2019-12-01,,,,,,,1314.0,5535.0,3911.0,8517.0,1592.0,5.2
1132,03,03358,2020-01-01,0.0,0.0,,,3.0,22.0,1345.0,5992.0,4464.0,,1769.0,5.9
1133,03,03358,2020-02-01,0.0,0.0,,,0.0,0.0,1426.0,5949.0,4400.0,8571.0,1719.0,5.8
1134,03,03358,2020-03-01,97.0,1304.0,48174.0,55053.0,615.0,3368.0,1423.0,5781.0,4255.0,8665.0,1540.0,5.6
1135,03,03358,2020-04-01,1133.0,16459.0,,,1028.0,7352.0,1337.0,5935.0,4641.0,8771.0,1653.0,6.1
