,ags5,time_stamp,value
902,05358,2008.0,6326.762
903,05358,2009.0,6076.989
904,05358,2010.0,6194.053
905,05358,2011.0,6474.302
906,05358,2012.0,6714.092
907,05358,2013.0,6855.887
908,05358,2014.0,7051.182
909,05358,2015.0,7260.004
910,05358,2016.0,7357.3
911,05358,2017.0,7558.442
912,05358,2018.0,7801.499
913,05362,2008.0,12598.53
914,05362,2009.0,12463.394
915,05362,2010.0,12446.531
916,05362,2011.0,13190.738
917,05362,2012.0,13905.393
918,05362,2013.0,14031.918
919,05362,2014.0,14459.075
920,05362,2015.0,15267.536
921,05362,2016.0,15894.66
922,05362,2017.0,16661.816
923,05362,2018.0,16234.601
924,05366,2008.0,4338.79
925,05366,2009.0,4048.004
926,05366,2010.0,4187.861
927,05366,2011.0,4368.069
928,05366,2012.0,4359.267
929,05366,2013.0,4529.234
