,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
92,2017-09-01,5.242288851750199,5.046193920357418,5.305774737319161,5.242288851750199,5.242288851750199,-0.0620153901267354,-0.0620153901267354,-0.0620153901267354,-0.0620153901267354,-0.0620153901267354,-0.0620153901267354,0.0,0.0,0.0,5.180273461623464
93,2017-10-01,5.222767990082696,4.901872878590998,5.1734135389052485,5.222767990082696,5.222767990082696,-0.1863936833703278,-0.1863936833703278,-0.1863936833703278,-0.1863936833703278,-0.1863936833703278,-0.1863936833703278,0.0,0.0,0.0,5.036374306712368
94,2017-11-01,5.202596433026276,4.878276384512826,5.139353466418826,5.202596433026276,5.202596433026276,-0.1961569397527106,-0.1961569397527106,-0.1961569397527106,-0.1961569397527106,-0.1961569397527106,-0.1961569397527106,0.0,0.0,0.0,5.006439493273565
95,2017-12-01,5.183075571358773,4.899985599425171,5.167073575863942,5.183075571358773,5.183075571358773,-0.15003191603731972,-0.15003191603731972,-0.15003191603731972,-0.15003191603731972,-0.15003191603731972,-0.15003191603731972,0.0,0.0,0.0,5.033043655321453
96,2018-01-01,5.162904014302354,5.347243018633259,5.614580824587037,5.162904014302354,5.162904014302354,0.31758708468373686,0.31758708468373686,0.31758708468373686,0.31758708468373686,0.31758708468373686,0.31758708468373686,0.0,0.0,0.0,5.480491098986091
97,2018-02-01,5.142732457245934,5.286536320518178,5.567045635208526,5.142732457245934,5.142732457245934,0.2900336385733757,0.2900336385733757,0.2900336385733757,0.2900336385733757,0.2900336385733757,0.2900336385733757,0.0,0.0,0.0,5.43276609581931
98,2018-03-01,5.124512986356264,5.15631397821242,5.4242861668564455,5.124512986356264,5.124512986356264,0.16027878828371045,0.16027878828371045,0.16027878828371045,0.16027878828371045,0.16027878828371045,0.16027878828371045,0.0,0.0,0.0,5.284791774639975
99,2018-04-01,5.104341429299845,5.047519584570449,5.3093397187525575,5.104341429299845,5.104341429299845,0.07786963157947734,0.07786963157947734,0.07786963157947734,0.07786963157947734,0.07786963157947734,0.07786963157947734,0.0,0.0,0.0,5.182211060879323
100,2018-05-01,5.084820567632342,4.960367170212349,5.23375678519571,5.084820567632342,5.084820567632342,0.014941963401975329,0.014941963401975329,0.014941963401975329,0.014941963401975329,0.014941963401975329,0.014941963401975329,0.0,0.0,0.0,5.099762531034317
101,2018-06-01,5.0646490105759225,4.871541439539099,5.1502009071538986,5.0646490105759225,5.0646490105759225,-0.05728509140123575,-0.05728509140123575,-0.05728509140123575,-0.05728509140123575,-0.05728509140123575,-0.05728509140123575,0.0,0.0,0.0,5.007363919174686
102,2018-07-01,5.045128148908421,5.062720412703556,5.331651473367008,5.045128148908421,5.045128148908421,0.14997815575552784,0.14997815575552784,0.14997815575552784,0.14997815575552784,0.14997815575552784,0.14997815575552784,0.0,0.0,0.0,5.195106304663948
103,2018-08-01,5.024956591852001,5.034302062295774,5.295580593571473,5.024956591852001,5.024956591852001,0.13776831272522236,0.13776831272522236,0.13776831272522236,0.13776831272522236,0.13776831272522236,0.13776831272522236,0.0,0.0,0.0,5.162724904577223
104,2018-09-01,5.004785034795581,4.831883142143005,5.101951834493104,5.004785034795581,5.004785034795581,-0.04429331951468896,-0.04429331951468896,-0.04429331951468896,-0.04429331951468896,-0.04429331951468896,-0.04429331951468896,0.0,0.0,0.0,4.960491715280892
105,2018-10-01,4.985264173128079,4.661079052318788,4.933076717251949,4.985264173128079,4.985264173128079,-0.18872680783299575,-0.18872680783299575,-0.18872680783299575,-0.18872680783299575,-0.18872680783299575,-0.18872680783299575,0.0,0.0,0.0,4.796537365295083
106,2018-11-01,4.965092616071659,4.635593280985396,4.921628659219278,4.965092616071659,4.965092616071659,-0.1839187669811031,-0.1839187669811031,-0.1839187669811031,-0.1839187669811031,-0.1839187669811031,-0.1839187669811031,0.0,0.0,0.0,4.781173849090556
