date,ground_truth,pred,ags5
2019-04-01,4.9,4.972581943935696,03101
2019-05-01,4.9,4.6754875968247624,03101
2019-06-01,4.8,4.662741695061311,03101
2019-07-01,5.0,4.911710627464342,03101
2019-08-01,5.1,4.833075032241841,03101
2019-09-01,4.8,4.561718096349102,03101
2019-10-01,4.7,4.70495228182821,03101
2019-11-01,4.5,4.512082122200219,03101
2019-12-01,4.5,4.665013158385645,03101
2018-01-01,10.2,10.31695231466186,03102
2018-02-01,10.0,10.318209821711717,03102
2018-03-01,9.8,10.19154514794674,03102
2018-04-01,9.7,9.819107126147353,03102
2018-05-01,9.3,9.62361316299326,03102
2018-06-01,9.3,9.585980740182237,03102
2018-07-01,9.4,9.443497282581884,03102
2018-08-01,9.4,9.332982012561837,03102
2018-09-01,8.9,9.139614969321359,03102
2018-10-01,8.7,8.803895097734477,03102
2018-11-01,8.4,8.62107771865909,03102
2018-12-01,8.7,8.867250857070214,03102
2019-01-01,9.1,9.22220223094627,03102
2019-02-01,9.3,9.15766249007524,03102
2019-03-01,9.0,8.986795794701369,03102
2019-04-01,8.9,8.854605533758866,03102
2019-05-01,8.8,8.606453441911562,03102
2019-06-01,8.8,8.610551829144239,03102
2019-07-01,8.8,9.055449275611311,03102
2019-08-01,9.0,8.997502930787324,03102
2019-09-01,8.6,8.553839728331768,03102
2019-10-01,8.5,8.480627592123176,03102
2019-11-01,8.3,8.398679935586408,03102
2019-12-01,8.4,8.839172430697069,03102
2018-01-01,5.3,4.878693397508064,03103
2018-02-01,5.3,4.930286097090278,03103
2018-03-01,5.1,4.869614588042951,03103
2018-04-01,5.0,4.964662333945361,03103
2018-05-01,4.8,4.958794883906838,03103
2018-06-01,4.7,4.971288751828174,03103
2018-07-01,4.8,4.875496850300229,03103
2018-08-01,4.8,4.903482548612075,03103
2018-09-01,4.5,4.756726633393762,03103
2018-10-01,4.4,4.4099078388437984,03103
2018-11-01,4.3,4.269216305775123,03103
2018-12-01,4.4,4.225705328170869,03103
2019-01-01,4.8,4.6237101889224155,03103
2019-02-01,4.8,4.577944495214341,03103
2019-03-01,4.8,4.456271638067777,03103
2019-04-01,4.7,4.664942557789955,03103
2019-05-01,4.6,4.5884318525540895,03103
2019-06-01,4.5,4.510368940455663,03103
2019-07-01,4.6,4.512195686341197,03103
2019-08-01,4.6,4.410159881170607,03103
2019-09-01,4.3,4.099633252938114,03103
2019-10-01,4.3,4.202628411455825,03103
2019-11-01,4.1,4.21862461456257,03103
2019-12-01,4.0,4.282365639206462,03103
2018-01-01,4.7,4.65835267296289,03151
2018-02-01,4.9,4.626870351142177,03151
2018-03-01,4.7,4.481030951340913,03151
2018-04-01,4.6,4.4274846479139995,03151
2018-05-01,4.4,4.416002296878849,03151
2018-06-01,4.3,4.3817366861741265,03151
2018-07-01,4.5,4.470312599486967,03151
2018-08-01,4.4,4.530663758081711,03151
2018-09-01,4.2,4.4503180430577185,03151
2018-10-01,4.2,4.167534538955747,03151
2018-11-01,4.0,4.0037926475023875,03151
2018-12-01,4.0,4.004030505948064,03151
2019-01-01,4.2,4.414094671367584,03151
2019-02-01,4.2,4.4141635857557455,03151
2019-03-01,4.0,4.210160037063535,03151
2019-04-01,3.9,3.9094749101261437,03151
2019-05-01,4.0,3.7372862877523674,03151
2019-06-01,4.0,3.768527387171822,03151
2019-07-01,4.1,4.052827997871649,03151
2019-08-01,4.2,3.962788545302906,03151
2019-09-01,3.9,3.6634712119974604,03151
2019-10-01,3.8,3.7943771295719517,03151
2019-11-01,3.7,3.6671019017357005,03151
2019-12-01,3.8,3.8297243397410967,03151
2018-01-01,7.4,7.394219489016555,03153
2018-02-01,7.1,7.545278156356836,03153
2018-03-01,6.9,7.334361024592916,03153
2018-04-01,6.7,6.654808758476246,03153
2018-05-01,6.5,6.604895798950608,03153
2018-06-01,6.4,6.464141379270511,03153
2018-07-01,6.5,6.447734071520415,03153
2018-08-01,6.2,6.391463885792666,03153
2018-09-01,5.8,6.049500748743354,03153
2018-10-01,5.9,5.804835374603058,03153
2018-11-01,5.8,5.668099829492623,03153
2018-12-01,6.0,5.937869324918428,03153
2019-01-01,6.5,6.4954432455597955,03153
2019-02-01,6.3,6.450838475908661,03153
2019-03-01,6.2,6.275318370349734,03153
2019-04-01,5.9,5.994115809078895,03153
2019-05-01,5.7,5.868072239085909,03153
2019-06-01,5.6,5.70228399984803,03153
2019-07-01,5.8,5.68493037714185,03153
2019-08-01,6.0,5.64512445738299,03153
2019-09-01,5.8,5.39293555392337,03153
2019-10-01,5.7,5.852963048355166,03153
2019-11-01,5.7,5.726653292365572,03153
2019-12-01,5.8,6.011179701946653,03153
2018-01-01,6.9,6.918187580593643,03154
2018-02-01,6.9,6.965177587215903,03154
2018-03-01,6.5,6.815767431507558,03154
2018-04-01,6.4,6.421200095961635,03154
2018-05-01,6.3,6.302030641500615,03154
2018-06-01,6.2,6.173566933596044,03154
2018-07-01,6.3,6.291551817124185,03154
2018-08-01,6.2,6.086923706695429,03154
2018-09-01,6.0,5.89479381665378,03154
2018-10-01,5.8,5.9323265344618035,03154
2018-11-01,5.7,5.813007882975079,03154
2018-12-01,5.7,6.037647087682039,03154
2019-01-01,6.0,6.050414696316761,03154
2019-02-01,6.0,5.977381212441979,03154
2019-03-01,5.8,5.830477253450378,03154
2019-04-01,5.8,5.744500531426898,03154
2019-05-01,5.8,5.522209039862059,03154
2019-06-01,5.8,5.4524343215139455,03154
