ags5,date,ground_truth,pred,error
5913,2019-05-31,10.1,9.768826489086564,0.3311735109134357
5913,2019-06-30,10.1,9.697559996894281,0.4024400031057187
5913,2019-07-31,10.1,10.216192036819383,0.11619203681938295
5913,2019-08-31,10.4,10.245230104259505,0.15476989574049504
5913,2019-09-30,10.3,10.037999663800319,0.2620003361996819
5913,2019-10-31,10.0,10.079354781630313,0.07935478163031284
5913,2019-11-30,9.9,9.966437370374898,0.0664373703748975
5913,2019-12-31,10.0,9.90213077973654,0.09786922026346012
5914,2018-01-31,9.8,9.70618985665004,0.09381014334996074
5914,2018-02-28,9.7,9.639774071703702,0.06022592829629758
5914,2018-03-31,9.4,9.582403283860044,0.18240328386004379
5914,2018-04-30,9.4,9.241486399137074,0.15851360086292665
5914,2018-05-31,9.3,9.025908266082688,0.274091733917313
5914,2018-06-30,9.2,8.909636481949189,0.2903635180508104
5914,2018-07-31,9.3,9.23907695919296,0.06092304080704025
5914,2018-08-31,9.2,9.187399937254163,0.012600062745836027
5914,2018-09-30,9.1,9.060820633321306,0.039179366678693484
5914,2018-10-31,9.1,8.977669871513678,0.12233012848632185
5914,2018-11-30,9.2,8.889588416889145,0.31041158311085404
5914,2018-12-31,9.1,8.88286438426402,0.21713561573598028
5914,2019-01-31,9.5,9.33005617727428,0.1699438227257204
5914,2019-02-28,9.4,9.30857347254686,0.09142652745314095
5914,2019-03-31,9.3,9.243892010527897,0.05610798947210327
5914,2019-04-30,9.9,9.253225054610473,0.6467749453895273
5914,2019-05-31,10.0,9.143976950213036,0.8560230497869643
5914,2019-06-30,10.2,9.092011442826147,1.1079885571738526
5914,2019-07-31,10.3,10.37383077982548,0.07383077982547981
5914,2019-08-31,10.3,10.429684707134832,0.1296847071348317
5914,2019-09-30,10.4,10.433507216283418,0.03350721628341802
5914,2019-10-31,10.3,10.409511373436809,0.10951137343680806
5914,2019-11-30,10.2,10.452654015775286,0.25265401577528657
5914,2019-12-31,10.4,10.482901037441065,0.08290103744106503
5915,2018-01-31,9.2,9.109345079530357,0.09065492046964252
5915,2018-02-28,9.2,9.18373971784225,0.016260282157748662
5915,2018-03-31,8.9,9.134145568306042,0.23414556830604205
5915,2018-04-30,8.8,8.751375092437787,0.04862490756221405
5915,2018-05-31,8.6,8.553279902563258,0.04672009743674188
5915,2018-06-30,8.5,8.540197897230058,0.04019789723005829
5915,2018-07-31,8.8,8.637887930462359,0.1621120695376419
5915,2018-08-31,8.7,8.66996021719046,0.03003978280953845
5915,2018-09-30,8.6,8.53450123503167,0.06549876496833029
5915,2018-10-31,8.4,8.489468947020699,0.08946894702069841
5915,2018-11-30,8.3,8.421557262003741,0.12155726200374062
5915,2018-12-31,8.4,8.473609529702617,0.07360952970261714
5915,2019-01-31,8.7,8.706472301084474,0.006472301084475163
5915,2019-02-28,8.6,8.768561328664076,0.16856132866407592
5915,2019-03-31,8.6,8.660905076602644,0.060905076602644215
5915,2019-04-30,8.5,8.426336090506814,0.07366390949318635
5915,2019-05-31,8.1,8.252881426364329,0.15288142636432944
5915,2019-06-30,8.0,8.211321253236012,0.21132125323601159
5915,2019-07-31,8.0,8.165850336786509,0.16585033678650873
5915,2019-08-31,8.2,8.17785067333493,0.02214932666506897
5915,2019-09-30,7.8,8.04799193381507,0.24799193381506957
5915,2019-10-31,7.5,7.724795020285433,0.2247950202854332
5915,2019-11-30,7.6,7.666559492803689,0.06655949280368922
5915,2019-12-31,7.7,7.7384535339591585,0.03845353395915829
5916,2018-01-31,11.7,11.674018960303032,0.0259810396969673
5916,2018-02-28,11.5,11.700470823694884,0.200470823694884
5916,2018-03-31,11.2,11.664802777141563,0.46480277714156415
5916,2018-04-30,11.1,11.045253084061445,0.05474691593855496
5916,2018-05-31,10.9,10.941677314369958,0.041677314369957585
5916,2018-06-30,11.0,10.955772095117535,0.0442279048824652
5916,2018-07-31,10.9,11.160029601295152,0.26002960129515174
5916,2018-08-31,10.7,11.052205116812356,0.3522051168123568
5916,2018-09-30,10.5,10.847076924849363,0.3470769248493628
5916,2018-10-31,10.4,10.32056547271879,0.07943452728120981
5916,2018-11-30,10.5,10.213727237133732,0.28627276286626824
